Key,Half Life,Penetration,Effective Frequency,Retention Rate,Raw GRPs(A),Raw GRPs(B),Raw GRPs(C),Raw GRPs(D),Adstock(A),Adstock(B),Adstock(C),Adstock(D),Scale,Shape
0.3_92_3,0.3,92,3,10%,90.97953086,181.0582743,293.6567036,449.4929297,101,201,326,499,308.2096942,1.830063199
0.4_92_3,0.4,92,3,18%,83.14555378,165.4678842,268.3707973,410.788429,101,201,326,499,308.2096942,1.830063199
0.6_92_3,0.6,92,3,31%,69.18699349,137.6889672,223.3164344,341.824849,101,201,326,499,308.2096942,1.830063199
0.8_92_3,0.8,92,3,42%,58.53473103,116.4899103,188.9338843,289.1963444,101,201,326,499,308.2096942,1.830063199
1_92_3,1,92,3,50%,50.5,100.5,163,249.5,101,201,326,499,308.2096942,1.830063199
2_92_3,2,92,3,71%,29.5822151,58.87153698,95.48318933,146.1537162,101,201,326,499,308.2096942,1.830063199
3_92_3,3,92,3,79%,20.83624688,41.46619428,67.25362853,102.9434375,101,201,326,499,308.2096942,1.830063199
4_92_3,4,92,3,84%,16.06946206,31.97982053,51.86776863,79.39268879,101,201,326,499,308.2096942,1.830063199
5_92_3,5,92,3,87%,13.07439311,26.01933678,42.20051637,64.59526892,101,201,326,499,308.2096942,1.830063199
6_92_3,6,92,3,89%,11.01922947,21.92935765,35.56701789,54.44153965,101,201,326,499,308.2096942,1.830063199
7_92_3,7,92,3,91%,9.521909909,18.94954348,30.73408545,47.04389153,101,201,326,499,308.2096942,1.830063199
8_92_3,8,92,3,92%,8.382591636,16.68218732,27.05668192,41.41498244,101,201,326,499,308.2096942,1.830063199
9_92_3,9,92,3,93%,7.486654059,14.89918283,24.16484379,36.98851857,101,201,326,499,308.2096942,1.830063199
10_92_3,10,92,3,93%,6.763667855,13.4603687,21.83124476,33.41653722,101,201,326,499,308.2096942,1.830063199
11_92_3,11,92,3,94%,6.167978023,12.27488696,19.90852312,30.47347558,101,201,326,499,308.2096942,1.830063199
12_92_3,12,92,3,94%,5.668694419,11.28126315,18.29697407,28.00671797,101,201,326,499,308.2096942,1.830063199
0.3_93_3,0.3,93,3,10%,90.97953086,181.0582743,295.4582784,453.9968669,101,201,328,504,310.8511283,1.823135457
0.4_93_3,0.4,93,3,18%,83.14555378,165.4678842,270.0172439,414.9045456,101,201,328,504,310.8511283,1.823135457
0.6_93_3,0.6,93,3,31%,69.18699349,137.6889672,224.6864739,345.2499477,101,201,328,504,310.8511283,1.823135457
0.8_93_3,0.8,93,3,42%,58.53473103,116.4899103,190.0929879,292.0941034,101,201,328,504,310.8511283,1.823135457
1_93_3,1,93,3,50%,50.5,100.5,164,252,101,201,328,504,310.8511283,1.823135457
2_93_3,2,93,3,71%,29.5822151,58.87153698,96.06897577,147.6181823,101,201,328,504,310.8511283,1.823135457
3_93_3,3,93,3,79%,20.83624688,41.46619428,67.66622748,103.9749349,101,201,328,504,310.8511283,1.823135457
4_93_3,4,93,3,84%,16.06946206,31.97982053,52.1859758,80.18820671,101,201,328,504,310.8511283,1.823135457
5_93_3,5,93,3,87%,13.07439311,26.01933678,42.45941524,65.2425161,101,201,328,504,310.8511283,1.823135457
6_93_3,6,93,3,89%,11.01922947,21.92935765,35.78522045,54.98704606,101,201,328,504,310.8511283,1.823135457
7_93_3,7,93,3,91%,9.521909909,18.94954348,30.92263812,47.51527321,101,201,328,504,310.8511283,1.823135457
8_93_3,8,93,3,92%,8.382591636,16.68218732,27.22267383,41.82996222,101,201,328,504,310.8511283,1.823135457
9_93_3,9,93,3,93%,7.486654059,14.89918283,24.31309437,37.35914501,101,201,328,504,310.8511283,1.823135457
10_93_3,10,93,3,93%,6.763667855,13.4603687,21.96517878,33.75137227,101,201,328,504,310.8511283,1.823135457
11_93_3,11,93,3,94%,6.167978023,12.27488696,20.0306613,30.77882103,101,201,328,504,310.8511283,1.823135457
12_93_3,12,93,3,94%,5.668694419,11.28126315,18.40922544,28.28734641,101,201,328,504,310.8511283,1.823135457
0.3_94_3,0.3,94,3,10%,91.88031829,182.8598492,298.1606407,457.6000166,102,203,331,508,314.2735444,1.81794017
0.4_94_3,0.4,94,3,18%,83.96877708,167.1143309,272.4869139,418.1974388,102,203,331,508,314.2735444,1.81794017
0.6_94_3,0.6,94,3,31%,69.87201323,139.0590067,226.7415331,347.9900267,102,203,331,508,314.2735444,1.81794017
0.8_94_3,0.8,94,3,42%,59.11428282,117.6490139,191.8316433,294.4123105,102,203,331,508,314.2735444,1.81794017
1_94_3,1,94,3,50%,51,101.5,165.5,254,102,203,331,508,314.2735444,1.81794017
2_94_3,2,94,3,71%,29.87510832,59.45732342,96.94765543,148.7897552,102,203,331,508,314.2735444,1.81794017
3_94_3,3,94,3,79%,21.04254635,41.87879323,68.2851259,104.8001328,102,203,331,508,314.2735444,1.81794017
4_94_3,4,94,3,84%,16.22856564,32.2980277,52.66328655,80.82462105,102,203,331,508,314.2735444,1.81794017
5_94_3,5,94,3,87%,13.20384254,26.27823565,42.84776355,65.76031385,102,203,331,508,314.2735444,1.81794017
6_94_3,6,94,3,89%,11.12833075,22.14756022,36.1125243,55.42345118,102,203,331,508,314.2735444,1.81794017
7_94_3,7,94,3,91%,9.616186245,19.13809615,31.20546713,47.89237855,102,203,331,508,314.2735444,1.81794017
8_94_3,8,94,3,92%,8.465587593,16.84817923,27.4716617,42.16194605,102,203,331,508,314.2735444,1.81794017
9_94_3,9,94,3,93%,7.560779347,15.04743341,24.53547023,37.65564616,102,203,331,508,314.2735444,1.81794017
10_94_3,10,94,3,93%,6.830634863,13.59430272,22.1660798,34.0192403,102,203,331,508,314.2735444,1.81794017
11_94_3,11,94,3,94%,6.229047113,12.39702514,20.21386857,31.02309738,102,203,331,508,314.2735444,1.81794017
12_94_3,12,94,3,94%,5.724820106,11.39351453,18.5776025,28.51184916,102,203,331,508,314.2735444,1.81794017
0.3_95_3,0.3,95,3,10%,92.78110573,184.661424,299.9622156,460.3023789,103,205,333,511,317.0898182,1.816572607
0.4_95_3,0.4,95,3,18%,84.79200038,168.7607775,274.1333605,420.6671087,103,205,333,511,317.0898182,1.816572607
0.6_95_3,0.6,95,3,31%,70.55703297,140.4290462,228.1115726,350.0450859,103,205,333,511,317.0898182,1.816572607
0.8_95_3,0.8,95,3,42%,59.69383461,118.8081174,192.9907469,296.1509659,103,205,333,511,317.0898182,1.816572607
1_95_3,1,95,3,50%,51.5,102.5,166.5,255.5,103,205,333,511,317.0898182,1.816572607
2_95_3,2,95,3,71%,30.16800154,60.04310986,97.53344186,149.6684348,103,205,333,511,317.0898182,1.816572607
3_95_3,3,95,3,79%,21.24884582,42.29139217,68.69772485,105.4190312,103,205,333,511,317.0898182,1.816572607
4_95_3,4,95,3,84%,16.38766923,32.61623487,52.98149372,81.30193181,103,205,333,511,317.0898182,1.816572607
5_95_3,5,95,3,87%,13.33329198,26.53713452,43.10666242,66.14866216,103,205,333,511,317.0898182,1.816572607
6_95_3,6,95,3,89%,11.23743203,22.36576278,36.33072686,55.75075503,103,205,333,511,317.0898182,1.816572607
7_95_3,7,95,3,91%,9.710462581,19.32664883,31.3940198,48.17520756,103,205,333,511,317.0898182,1.816572607
8_95_3,8,95,3,92%,8.54858355,17.01417114,27.63765361,42.41093392,103,205,333,511,317.0898182,1.816572607
9_95_3,9,95,3,93%,7.634904634,15.19568398,24.68372081,37.87802202,103,205,333,511,317.0898182,1.816572607
10_95_3,10,95,3,93%,6.897601872,13.72823673,22.30001382,34.22014132,103,205,333,511,317.0898182,1.816572607
11_95_3,11,95,3,94%,6.290116202,12.51916331,20.33600675,31.20630465,103,205,333,511,317.0898182,1.816572607
12_95_3,12,95,3,94%,5.780945794,11.5057659,18.68985388,28.68022622,103,205,333,511,317.0898182,1.816572607
0.3_96_3,0.3,96,3,10%,94.5826806,187.3637863,304.4661528,466.6078909,105,208,338,518,319.8212095,1.827021827
0.4_96_3,0.4,96,3,18%,86.43844699,171.2304474,278.249477,426.4296718,105,208,338,518,319.8212095,1.827021827
0.6_96_3,0.6,96,3,31%,71.92707244,142.4841054,231.5366713,354.840224,105,208,338,518,319.8212095,1.827021827
0.8_96_3,0.8,96,3,42%,60.8529382,120.5467728,195.8885058,300.2078284,105,208,338,518,319.8212095,1.827021827
1_96_3,1,96,3,50%,52.5,104,169,259,105,208,338,518,319.8212095,1.827021827
2_96_3,2,96,3,71%,30.75378798,60.92178951,98.99790796,151.7186873,105,208,338,518,319.8212095,1.827021827
3_96_3,3,96,3,79%,21.66144477,42.9102906,69.72922222,106.8631275,105,208,338,518,319.8212095,1.827021827
4_96_3,4,96,3,84%,16.7058764,33.09354563,53.77701164,82.4156569,105,208,338,518,319.8212095,1.827021827
5_96_3,5,96,3,87%,13.59219085,26.92548283,43.75390961,67.05480821,105,208,338,518,319.8212095,1.827021827
6_96_3,6,96,3,89%,11.4556346,22.69306663,36.87623327,56.514464,105,208,338,518,319.8212095,1.827021827
7_96_3,7,96,3,91%,9.899015252,19.60947783,31.86540148,48.83514191,105,208,338,518,319.8212095,1.827021827
8_96_3,8,96,3,92%,8.714575464,17.26315901,28.0526334,42.99190562,105,208,338,518,319.8212095,1.827021827
9_96_3,9,96,3,93%,7.78315521,15.41805984,25.05434725,38.39689904,105,208,338,518,319.8212095,1.827021827
10_96_3,10,96,3,93%,7.031535889,13.92913776,22.63484886,34.68891038,105,208,338,518,319.8212095,1.827021827
11_96_3,11,96,3,94%,6.412254381,12.70237058,20.6413522,31.63378828,105,208,338,518,319.8212095,1.827021827
12_96_3,12,96,3,94%,5.893197168,11.67414296,18.97048231,29.07310603,105,208,338,518,319.8212095,1.827021827
0.3_97_3,0.3,97,3,10%,95.48346803,190.0661486,308.0693025,472.0126155,106,211,342,524,324.2117442,1.826651869
0.4_97_3,0.4,97,3,18%,87.2616703,173.7001173,281.5423702,431.3690117,106,211,342,524,324.2117442,1.826651869
0.6_97_3,0.6,97,3,31%,72.61209218,144.5391646,234.2767502,358.9503425,106,211,342,524,324.2117442,1.826651869
0.8_97_3,0.8,97,3,42%,61.43248999,122.2854282,198.206713,303.6851392,106,211,342,524,324.2117442,1.826651869
1_97_3,1,97,3,50%,53,105.5,171,262,106,211,342,524,324.2117442,1.826651869
2_97_3,2,97,3,71%,31.04668119,61.80046917,100.1694808,153.4760467,106,211,342,524,324.2117442,1.826651869
3_97_3,3,97,3,79%,21.86774425,43.52918902,70.55442011,108.1009244,106,211,342,524,324.2117442,1.826651869
4_97_3,4,97,3,84%,16.86497998,33.57085638,54.41342598,83.37027841,106,211,342,524,324.2117442,1.826651869
5_97_3,5,97,3,87%,13.72164029,27.31383114,44.27170735,67.83150483,106,211,342,524,324.2117442,1.826651869
6_97_3,6,97,3,89%,11.56473588,23.02037047,37.3126384,57.16907169,106,211,342,524,324.2117442,1.826651869
7_97_3,7,97,3,91%,9.993291588,19.89230684,32.24250682,49.40079993,106,211,342,524,324.2117442,1.826651869
8_97_3,8,97,3,92%,8.79757142,17.51214688,28.38461722,43.48988136,106,211,342,524,324.2117442,1.826651869
9_97_3,9,97,3,93%,7.857280498,15.64043571,25.3508484,38.84165076,106,211,342,524,324.2117442,1.826651869
10_97_3,10,97,3,93%,7.098502897,14.13003879,22.90271689,35.09071243,106,211,342,524,324.2117442,1.826651869
11_97_3,11,97,3,94%,6.47332347,12.88557785,20.88562855,32.00020281,106,211,342,524,324.2117442,1.826651869
12_97_3,12,97,3,94%,5.949322856,11.84252002,19.19498506,29.40986015,106,211,342,524,324.2117442,1.826651869
0.3_98_3,0.3,98,3,10%,97.2850429,191.8677235,311.6724523,478.3181276,108,213,346,531,326.928152,1.834262399
0.4_98_3,0.4,98,3,18%,88.90811691,175.3465639,284.8352634,437.1315748,108,213,346,531,326.928152,1.834262399
0.6_98_3,0.6,98,3,31%,73.98213165,145.9092041,237.0168292,363.7454806,108,213,346,531,326.928152,1.834262399
0.8_98_3,0.8,98,3,42%,62.59159358,123.4445318,200.5249202,307.7420018,108,213,346,531,326.928152,1.834262399
1_98_3,1,98,3,50%,54,106.5,173,265.5,108,213,346,531,326.928152,1.834262399
2_98_3,2,98,3,71%,31.63246763,62.38625561,101.3410537,155.5262992,108,213,346,531,326.928152,1.834262399
3_98_3,3,98,3,79%,22.28034319,43.94178797,71.37961801,109.5450207,108,213,346,531,326.928152,1.834262399
4_98_3,4,98,3,84%,17.18318715,33.88906355,55.04984032,84.4840035,108,213,346,531,326.928152,1.834262399
5_98_3,5,98,3,87%,13.98053916,27.57273002,44.7895051,68.73765089,108,213,346,531,326.928152,1.834262399
6_98_3,6,98,3,89%,11.78293844,23.23857304,37.74904352,57.93278067,108,213,346,531,326.928152,1.834262399
7_98_3,7,98,3,91%,10.18184426,20.08085951,32.61961216,50.06073428,108,213,346,531,326.928152,1.834262399
8_98_3,8,98,3,92%,8.963563334,17.6781388,28.71660105,44.07085306,108,213,346,531,326.928152,1.834262399
9_98_3,9,98,3,93%,8.005531073,15.78868628,25.64734955,39.36052778,108,213,346,531,326.928152,1.834262399
10_98_3,10,98,3,93%,7.232436914,14.2639728,23.17058493,35.55948149,108,213,346,531,326.928152,1.834262399
11_98_3,11,98,3,94%,6.595461649,13.00771603,21.12990491,32.42768644,108,213,346,531,326.928152,1.834262399
12_98_3,12,98,3,94%,6.06157423,11.9547714,19.41948781,29.80273997,108,213,346,531,326.928152,1.834262399
0.3_99_3,0.3,99,3,10%,97.2850429,192.7685109,314.3748146,481.9212773,108,214,349,535,330.7657451,1.821912511
0.4_99_3,0.4,99,3,18%,88.90811691,176.1697872,287.3049333,440.424468,108,214,349,535,330.7657451,1.821912511
0.6_99_3,0.6,99,3,31%,73.98213165,146.5942238,239.0718884,366.4855596,108,214,349,535,330.7657451,1.821912511
0.8_99_3,0.8,99,3,42%,62.59159358,124.0240836,202.2635755,310.0602089,108,214,349,535,330.7657451,1.821912511
1_99_3,1,99,3,50%,54,107,174.5,267.5,108,214,349,535,330.7657451,1.821912511
2_99_3,2,99,3,71%,31.63246763,62.67914883,102.2197334,156.6978721,108,214,349,535,330.7657451,1.821912511
3_99_3,3,99,3,79%,22.28034319,44.14808744,71.99851643,110.3702186,108,214,349,535,330.7657451,1.821912511
4_99_3,4,99,3,84%,17.18318715,34.04816714,55.52715108,85.12041784,108,214,349,535,330.7657451,1.821912511
5_99_3,5,99,3,87%,13.98053916,27.70217945,45.17785341,69.25544864,108,214,349,535,330.7657451,1.821912511
6_99_3,6,99,3,89%,11.78293844,23.34767432,38.07634737,58.36918579,108,214,349,535,330.7657451,1.821912511
7_99_3,7,99,3,91%,10.18184426,20.17513585,32.90244117,50.43783962,108,214,349,535,330.7657451,1.821912511
8_99_3,8,99,3,92%,8.963563334,17.76113475,28.96558892,44.40283689,108,214,349,535,330.7657451,1.821912511
9_99_3,9,99,3,93%,8.005531073,15.86281157,25.86972541,39.65702893,108,214,349,535,330.7657451,1.821912511
10_99_3,10,99,3,93%,7.232436914,14.33093981,23.37148595,35.82734953,108,214,349,535,330.7657451,1.821912511
11_99_3,11,99,3,94%,6.595461649,13.06878512,21.31311218,32.6719628,108,214,349,535,330.7657451,1.821912511
12_99_3,12,99,3,94%,6.06157423,12.01089709,19.58786487,30.02724272,108,214,349,535,330.7657451,1.821912511
0.3_100_3,0.3,100,3,10%,99.08661777,196.3716607,319.7795392,490.9291517,110,218,355,545,334.9884788,1.833488142
0.4_100_3,0.4,100,3,18%,90.55456352,179.4626804,292.2442732,448.6567011,110,218,355,545,334.9884788,1.833488142
0.6_100_3,0.6,100,3,31%,75.35217113,149.3343028,243.1820068,373.335757,110,218,355,545,334.9884788,1.833488142
0.8_100_3,0.8,100,3,42%,63.75069716,126.3422907,205.7408863,315.8557268,110,218,355,545,334.9884788,1.833488142
1_100_3,1,100,3,50%,55,109,177.5,272.5,110,218,355,545,334.9884788,1.833488142
2_100_3,2,100,3,71%,32.21825407,63.8507217,103.9770927,159.6268043,110,218,355,545,334.9884788,1.833488142
3_100_3,3,100,3,79%,22.69294214,44.97328534,73.23631328,112.4332133,110,218,355,545,334.9884788,1.833488142
4_100_3,4,100,3,84%,17.50139432,34.68458147,56.48177258,86.71145369,110,218,355,545,334.9884788,1.833488142
5_100_3,5,100,3,87%,14.23943804,28.2199772,45.95455003,70.549943,110,218,355,545,334.9884788,1.833488142
6_100_3,6,100,3,89%,12.001141,23.78407945,38.73095506,59.46019861,110,218,355,545,334.9884788,1.833488142
7_100_3,7,100,3,91%,10.37039693,20.55224119,33.46809919,51.38060298,110,218,355,545,334.9884788,1.833488142
8_100_3,8,100,3,92%,9.129555247,18.09311858,29.46356466,45.23279645,110,218,355,545,334.9884788,1.833488142
9_100_3,9,100,3,93%,8.153781648,16.15931272,26.31447714,40.3982818,110,218,355,545,334.9884788,1.833488142
10_100_3,10,100,3,93%,7.366370931,14.59880784,23.773288,36.49701961,110,218,355,545,334.9884788,1.833488142
11_100_3,11,100,3,94%,6.717599827,13.31306148,21.67952672,33.28265369,110,218,355,545,334.9884788,1.833488142
12_100_3,12,100,3,94%,6.173825605,12.23539984,19.924619,30.58849959,110,218,355,545,334.9884788,1.833488142
0.3_10_4,0.3,10,4,10%,15.31338638,28.8251979,45.03937171,67.55905757,17,32,50,75,45.91490202,1.901179068
0.4_10_4,0.4,10,4,18%,13.99479618,26.34314575,41.16116524,61.74174785,17,32,50,75,45.91490202,1.901179068
0.6_10_4,0.6,10,4,31%,11.64533554,21.9206316,34.25098688,51.37648031,17,32,50,75,45.91490202,1.901179068
0.8_10_4,0.8,10,4,42%,9.85238047,18.54565736,28.97758962,43.46638443,17,32,50,75,45.91490202,1.901179068
1_10_4,1,10,4,50%,8.5,16,25,37.5,17,32,50,75,45.91490202,1.901179068
2_10_4,2,10,4,71%,4.97918472,9.372583002,14.64466094,21.96699141,17,32,50,75,45.91490202,1.901179068
3_10_4,3,10,4,79%,3.507091058,6.601583169,10.3149737,15.47246055,17,32,50,75,45.91490202,1.901179068
4_10_4,4,10,4,84%,2.704760941,5.091314712,7.955179237,11.93276886,17,32,50,75,45.91490202,1.901179068
5_10_4,5,10,4,87%,2.200640424,4.142381975,6.472471835,9.708707753,17,32,50,75,45.91490202,1.901179068
6_10_4,6,10,4,89%,1.854721792,3.49124102,5.455064093,8.182596139,17,32,50,75,45.91490202,1.901179068
7_10_4,7,10,4,91%,1.602697708,3.016842744,4.713816787,7.07072518,17,32,50,75,45.91490202,1.901179068
8_10_4,8,10,4,92%,1.410931266,2.655870617,4.14979784,6.22469676,17,32,50,75,45.91490202,1.901179068
9_10_4,9,10,4,93%,1.260129891,2.372009207,3.706264386,5.559396578,17,32,50,75,45.91490202,1.901179068
10_10_4,10,10,4,93%,1.138439144,2.142944271,3.348350423,5.022525635,17,32,50,75,45.91490202,1.901179068
11_10_4,11,10,4,94%,1.038174519,1.954210859,3.053454467,4.5801817,17,32,50,75,45.91490202,1.901179068
12_10_4,12,10,4,94%,0.954136684,1.796021994,2.806284366,4.209426549,17,32,50,75,45.91490202,1.901179068
0.3_11_4,0.3,11,4,10%,16.21417382,31.5275602,49.54330888,75.66614448,18,35,55,84,50.85238214,1.908747877
0.4_11_4,0.4,11,4,18%,14.81801948,28.81281566,45.27728176,69.1507576,18,35,55,84,50.85238214,1.908747877
0.6_11_4,0.6,11,4,31%,12.33035528,23.97569081,37.67608556,57.54165795,18,35,55,84,50.85238214,1.908747877
0.8_11_4,0.8,11,4,42%,10.43193226,20.28431273,31.87534858,48.68235056,18,35,55,84,50.85238214,1.908747877
1_11_4,1,11,4,50%,9,17.5,27.5,42,18,35,55,84,50.85238214,1.908747877
2_11_4,2,11,4,71%,5.272077939,10.25126266,16.10912703,24.60303038,18,35,55,84,50.85238214,1.908747877
3_11_4,3,11,4,79%,3.713390532,7.220481591,11.34647107,17.32915582,18,35,55,84,50.85238214,1.908747877
4_11_4,4,11,4,84%,2.863864525,5.568625466,8.750697161,13.36470112,18,35,55,84,50.85238214,1.908747877
5_11_4,5,11,4,87%,2.330089861,4.530730285,7.119719019,10.87375268,18,35,55,84,50.85238214,1.908747877
6_11_4,6,11,4,89%,1.963823073,3.818544865,6.000570502,9.164507676,18,35,55,84,50.85238214,1.908747877
7_11_4,7,11,4,91%,1.696974043,3.299671751,5.185198465,7.919212202,18,35,55,84,50.85238214,1.908747877
8_11_4,8,11,4,92%,1.493927222,2.904858488,4.564777624,6.971660371,18,35,55,84,50.85238214,1.908747877
9_11_4,9,11,4,93%,1.334255179,2.59438507,4.076890824,6.226524168,18,35,55,84,50.85238214,1.908747877
10_11_4,10,11,4,93%,1.205406152,2.343845296,3.683185465,5.625228711,18,35,55,84,50.85238214,1.908747877
11_11_4,11,11,4,94%,1.099243608,2.137418127,3.358799914,5.129803504,18,35,55,84,50.85238214,1.908747877
12_11_4,12,11,4,94%,1.010262372,1.964399056,3.086912803,4.714557735,18,35,55,84,50.85238214,1.908747877
0.3_12_4,0.3,12,4,10%,18.01574869,34.2299225,54.04724606,81.97165652,20,38,60,91,55.00235023,1.909681576
0.4_12_4,0.4,12,4,18%,16.46446609,31.28248558,49.39339828,74.91332073,20,38,60,91,55.00235023,1.909681576
0.6_12_4,0.6,12,4,31%,13.70039475,26.03075003,41.10118425,62.33679611,20,38,60,91,55.00235023,1.909681576
0.8_12_4,0.8,12,4,42%,11.59103585,22.02296811,34.77310754,52.73921311,20,38,60,91,55.00235023,1.909681576
1_12_4,1,12,4,50%,10,19,30,45.5,20,38,60,91,55.00235023,1.909681576
2_12_4,2,12,4,71%,5.857864376,11.12994231,17.57359313,26.65328291,20,38,60,91,55.00235023,1.909681576
3_12_4,3,12,4,79%,4.12598948,7.839380013,12.37796844,18.77325214,20,38,60,91,55.00235023,1.909681576
4_12_4,4,12,4,84%,3.182071695,6.04593622,9.546215085,14.47842621,20,38,60,91,55.00235023,1.909681576
5_12_4,5,12,4,87%,2.588988734,4.919078595,7.766966202,11.77989874,20,38,60,91,55.00235023,1.909681576
6_12_4,6,12,4,89%,2.182025637,4.145848711,6.546076912,9.928216649,20,38,60,91,55.00235023,1.909681576
7_12_4,7,12,4,91%,1.885526715,3.582500758,5.656580144,8.579146552,20,38,60,91,55.00235023,1.909681576
8_12_4,8,12,4,92%,1.659919136,3.153846358,4.979757408,7.552632068,20,38,60,91,55.00235023,1.909681576
9_12_4,9,12,4,93%,1.482505754,2.816760933,4.447517263,6.745401182,20,38,60,91,55.00235023,1.909681576
10_12_4,10,12,4,93%,1.339340169,2.544746322,4.018020508,6.09399777,20,38,60,91,55.00235023,1.909681576
11_12_4,11,12,4,94%,1.221381787,2.320625395,3.66414536,5.55728713,20,38,60,91,55.00235023,1.909681576
12_12_4,12,12,4,94%,1.122513746,2.132776118,3.367541239,5.107437546,20,38,60,91,55.00235023,1.909681576
0.3_13_4,0.3,13,4,10%,19.81732355,36.9322848,58.55118323,90.07874343,22,41,65,100,59.41535755,1.936371917
0.4_13_4,0.4,13,4,18%,18.1109127,33.75215549,53.50951481,82.32233047,22,41,65,100,59.41535755,1.936371917
